[Frame 1036] time = 0.020s, FPS ~ 50.0
[Frame 1037] time = 0.020s, FPS ~ 50.0
[Frame 1038] time = 0.020s, FPS ~ 49.7
[Frame 1039] time = 0.020s, FPS ~ 50.0
[Frame 1040] time = 0.020s, FPS ~ 50.0
[Frame 1041] time = 0.020s, FPS ~ 51.2
[Frame 1042] time = 0.020s, FPS ~ 50.0
[Frame 1043] time = 0.020s, FPS ~ 50.0
[Frame 1044] time = 0.030s, FPS ~ 33.3
[Frame 1045] time = 0.020s, FPS ~ 50.0
[Frame 1046] time = 0.020s, FPS ~ 50.0
[Frame 1047] time = 0.020s, FPS ~ 50.0
[Frame 1048] time = 0.020s, FPS ~ 50.0
[Frame 1049] time = 0.020s, FPS ~ 50.0
[Frame 1050] time = 0.020s, FPS ~ 50.0
[Frame 1051] time = 0.030s, FPS ~ 33.3
[Frame 1052] time = 0.020s, FPS ~ 50.0
[Frame 1053] time = 0.030s, FPS ~ 33.5
[Frame 1054] time = 0.020s, FPS ~ 49.1
[Frame 1055] time = 0.020s, FPS ~ 49.8
[Frame 1056] time = 0.020s, FPS ~ 49.0
[Frame 1057] time = 0.030s, FPS ~ 33.4
[Frame 1058] time = 0.030s, FPS ~ 33.2
[Frame 1059] time = 0.030s, FPS ~ 33.3
[Frame 1060] time = 0.020s, FPS ~ 50.0
[Frame 1061] time = 0.020s, FPS ~ 50.0
[Frame 1062] time = 0.021s, FPS ~ 48.7
[Frame 1063] time = 0.020s, FPS ~ 49.8
[Frame 1064] time = 0.021s, FPS ~ 48.5
[Frame 1065] time = 0.020s, FPS ~ 48.9
[Frame 1066] time = 0.020s, FPS ~ 50.1
[Frame 1067] time = 0.034s, FPS ~ 29.1
[Frame 1068] time = 0.020s, FPS ~ 49.3
[Frame 1069] time = 0.020s, FPS ~ 49.5
[Frame 1070] time = 0.020s, FPS ~ 48.8
[Frame 1071] time = 0.020s, FPS ~ 49.2
[Frame 1072] time = 0.020s, FPS ~ 49.7
[Frame 1073] time = 0.020s, FPS ~ 49.7
[Frame 1074] time = 0.020s, FPS ~ 49.9
[Frame 1075] time = 0.030s, FPS ~ 33.1
[Frame 1076] time = 0.020s, FPS ~ 49.3
[Frame 1077] time = 0.031s, FPS ~ 32.7
[Frame 1078] time = 0.020s, FPS ~ 50.2
[Frame 1079] time = 0.021s, FPS ~ 47.9
[Frame 1080] time = 0.021s, FPS ~ 48.8
[Frame 1081] time = 0.020s, FPS ~ 49.5
[Frame 1082] time = 0.020s, FPS ~ 49.4
[Frame 1083] time = 0.020s, FPS ~ 49.3
[Frame 1084] time = 0.020s, FPS ~ 50.0
[Frame 1085] time = 0.020s, FPS ~ 50.0
[Frame 1086] time = 0.020s, FPS ~ 49.4
[Frame 1087] time = 0.020s, FPS ~ 49.7
[Frame 1088] time = 0.020s, FPS ~ 49.8
[Frame 1089] time = 0.020s, FPS ~ 49.0
[Frame 1090] time = 0.020s, FPS ~ 50.0
[Frame 1091] time = 0.020s, FPS ~ 48.9
[Frame 1092] time = 0.020s, FPS ~ 49.5
[Frame 1093] time = 0.021s, FPS ~ 48.4
[Frame 1094] time = 0.021s, FPS ~ 48.8
[Frame 1095] time = 0.020s, FPS ~ 50.2
[Frame 1096] time = 0.020s, FPS ~ 49.8
[Frame 1097] time = 0.020s, FPS ~ 50.0
[Frame 1098] time = 0.020s, FPS ~ 49.0
[Frame 1099] time = 0.020s, FPS ~ 50.0
[Frame 1100] time = 0.030s, FPS ~ 33.4
[Frame 1101] time = 0.020s, FPS ~ 49.1
[Frame 1102] time = 0.020s, FPS ~ 50.0
[Frame 1103] time = 0.020s, FPS ~ 50.0
[Frame 1104] time = 0.021s, FPS ~ 48.6
[Frame 1105] time = 0.020s, FPS ~ 50.2
[Frame 1106] time = 0.020s, FPS ~ 49.8
[Frame 1107] time = 0.020s, FPS ~ 50.1
[Frame 1108] time = 0.020s, FPS ~ 49.9
[Frame 1109] time = 0.020s, FPS ~ 50.2
[Frame 1110] time = 0.020s, FPS ~ 50.0
[Frame 1111] time = 0.020s, FPS ~ 49.8
[Frame 1112] time = 0.030s, FPS ~ 33.3
[Frame 1113] time = 0.020s, FPS ~ 50.0
[Frame 1114] time = 0.020s, FPS ~ 49.1
[Frame 1115] time = 0.020s, FPS ~ 49.2
[Frame 1116] time = 0.030s, FPS ~ 33.3
[Frame 1117] time = 0.021s, FPS ~ 48.6
[Frame 1118] time = 0.020s, FPS ~ 49.2
[Frame 1119] time = 0.020s, FPS ~ 49.3
[Frame 1120] time = 0.020s, FPS ~ 49.1
[Frame 1121] time = 0.020s, FPS ~ 50.0
[Frame 1122] time = 0.020s, FPS ~ 48.8
[Frame 1123] time = 0.020s, FPS ~ 50.0
[Frame 1124] time = 0.020s, FPS ~ 49.4
[Frame 1125] time = 0.021s, FPS ~ 48.6
[Frame 1126] time = 0.020s, FPS ~ 50.2
[Frame 1127] time = 0.020s, FPS ~ 49.8
[Frame 1128] time = 0.020s, FPS ~ 50.0
[Frame 1129] time = 0.030s, FPS ~ 33.3
[Frame 1130] time = 0.020s, FPS ~ 49.0
[Frame 1131] time = 0.020s, FPS ~ 49.8
[Frame 1132] time = 0.030s, FPS ~ 33.3
[Frame 1133] time = 0.020s, FPS ~ 49.1
[Frame 1134] time = 0.020s, FPS ~ 49.0
[Frame 1135] time = 0.020s, FPS ~ 49.8
[Frame 1136] time = 0.021s, FPS ~ 48.7
[Frame 1137] time = 0.020s, FPS ~ 49.1
[Frame 1138] time = 0.020s, FPS ~ 49.9
[Frame 1139] time = 0.020s, FPS ~ 49.5
[Frame 1140] time = 0.020s, FPS ~ 49.4
[Frame 1141] time = 0.020s, FPS ~ 48.8
[Frame 1142] time = 0.020s, FPS ~ 49.7
[Frame 1143] time = 0.020s, FPS ~ 49.4
[Frame 1144] time = 0.020s, FPS ~ 49.1
[Frame 1145] time = 0.020s, FPS ~ 49.8
[Frame 1146] time = 0.020s, FPS ~ 50.0
[Frame 1147] time = 0.020s, FPS ~ 50.0
[Frame 1148] time = 0.020s, FPS ~ 50.2
[Frame 1149] time = 0.020s, FPS ~ 49.8
[Frame 1150] time = 0.024s, FPS ~ 41.3
[Frame 1151] time = 0.020s, FPS ~ 50.0
[Frame 1152] time = 0.020s, FPS ~ 49.8
[Frame 1153] time = 0.020s, FPS ~ 49.1
[Frame 1154] time = 0.020s, FPS ~ 49.0
[Frame 1155] time = 0.020s, FPS ~ 49.5
[Frame 1156] time = 0.020s, FPS ~ 50.0
[Frame 1157] time = 0.021s, FPS ~ 48.4
[Frame 1158] time = 0.020s, FPS ~ 49.1
[Frame 1159] time = 0.020s, FPS ~ 49.8
[Frame 1160] time = 0.020s, FPS ~ 50.0
[Frame 1161] time = 0.020s, FPS ~ 50.0
[Frame 1162] time = 0.030s, FPS ~ 32.8
[Frame 1163] time = 0.020s, FPS ~ 50.2
[Frame 1164] time = 0.021s, FPS ~ 48.4
[Frame 1165] time = 0.020s, FPS ~ 50.0
[Frame 1166] time = 0.020s, FPS ~ 50.0
[Frame 1167] time = 0.020s, FPS ~ 50.0
[Frame 1168] time = 0.020s, FPS ~ 50.2
[Frame 1169] time = 0.020s, FPS ~ 49.9
[Frame 1170] time = 0.020s, FPS ~ 48.8
[Frame 1171] time = 0.021s, FPS ~ 48.8
[Frame 1172] time = 0.020s, FPS ~ 50.0
[Frame 1173] time = 0.030s, FPS ~ 33.1
[Frame 1174] time = 0.020s, FPS ~ 50.1
[Frame 1175] time = 0.020s, FPS ~ 50.0
[Frame 1176] time = 0.020s, FPS ~ 49.3
[Frame 1177] time = 0.020s, FPS ~ 49.2
[Frame 1178] time = 0.031s, FPS ~ 32.6
[Frame 1179] time = 0.020s, FPS ~ 49.4
[Frame 1180] time = 0.020s, FPS ~ 49.4
[Frame 1181] time = 0.020s, FPS ~ 50.0
[Frame 1182] time = 0.020s, FPS ~ 50.0
[Frame 1183] time = 0.020s, FPS ~ 50.0
[Frame 1184] time = 0.021s, FPS ~ 48.1
[Frame 1185] time = 0.020s, FPS ~ 49.0
[Frame 1186] time = 0.020s, FPS ~ 49.8
[Frame 1187] time = 0.021s, FPS ~ 48.5
[Frame 1188] time = 0.020s, FPS ~ 49.8
[Frame 1189] time = 0.030s, FPS ~ 33.0
[Frame 1190] time = 0.020s, FPS ~ 50.0
[Frame 1191] time = 0.021s, FPS ~ 48.6
[Frame 1192] time = 0.031s, FPS ~ 32.5
[Frame 1193] time = 0.020s, FPS ~ 49.8
[Frame 1194] time = 0.021s, FPS ~ 48.4
[Frame 1195] time = 0.020s, FPS ~ 48.8
[Frame 1196] time = 0.020s, FPS ~ 49.6
[Frame 1197] time = 0.020s, FPS ~ 49.8
[Frame 1198] time = 0.020s, FPS ~ 50.2
[Frame 1199] time = 0.031s, FPS ~ 32.7
[Frame 1200] time = 0.020s, FPS ~ 50.2
[Frame 1201] time = 0.030s, FPS ~ 33.3
[Frame 1202] time = 0.020s, FPS ~ 49.7
[Frame 1203] time = 0.020s, FPS ~ 50.1
[Frame 1204] time = 0.020s, FPS ~ 48.9
[Frame 1205] time = 0.020s, FPS ~ 49.1
[Frame 1206] time = 0.020s, FPS ~ 50.1
[Frame 1207] time = 0.020s, FPS ~ 49.7
[Frame 1208] time = 0.020s, FPS ~ 49.8
[Frame 1209] time = 0.021s, FPS ~ 48.6
[Frame 1210] time = 0.020s, FPS ~ 49.4
[Frame 1211] time = 0.020s, FPS ~ 49.9
[Frame 1212] time = 0.021s, FPS ~ 48.5
[Frame 1213] time = 0.020s, FPS ~ 49.0
[Frame 1214] time = 0.020s, FPS ~ 48.9
[Frame 1215] time = 0.021s, FPS ~ 48.4
[Frame 1216] time = 0.020s, FPS ~ 49.4
[Frame 1217] time = 0.020s, FPS ~ 49.0
[Frame 1218] time = 0.020s, FPS ~ 49.5
[Frame 1219] time = 0.021s, FPS ~ 48.6
[Frame 1220] time = 0.020s, FPS ~ 49.6
[Frame 1221] time = 0.020s, FPS ~ 49.7
[Frame 1222] time = 0.020s, FPS ~ 49.7
[Frame 1223] time = 0.020s, FPS ~ 49.4
[Frame 1224] time = 0.021s, FPS ~ 48.2
[Frame 1225] time = 0.020s, FPS ~ 49.1
[Frame 1226] time = 0.020s, FPS ~ 48.8
[Frame 1227] time = 0.020s, FPS ~ 49.7
[Frame 1228] time = 0.023s, FPS ~ 42.6
[Frame 1229] time = 0.020s, FPS ~ 49.7
[Frame 1230] time = 0.020s, FPS ~ 49.4
[Frame 1231] time = 0.020s, FPS ~ 49.8
[Frame 1232] time = 0.020s, FPS ~ 48.9
[Frame 1233] time = 0.020s, FPS ~ 50.0
[Frame 1234] time = 0.020s, FPS ~ 49.8
[Frame 1235] time = 0.020s, FPS ~ 50.2
[Frame 1236] time = 0.021s, FPS ~ 48.7
[Frame 1237] time = 0.021s, FPS ~ 48.8
[Frame 1238] time = 0.020s, FPS ~ 49.7
[Frame 1239] time = 0.020s, FPS ~ 49.7
[Frame 1240] time = 0.020s, FPS ~ 49.4
[Frame 1241] time = 0.020s, FPS ~ 50.0
[Frame 1242] time = 0.020s, FPS ~ 49.8
[Frame 1243] time = 0.020s, FPS ~ 50.0
[Frame 1244] time = 0.030s, FPS ~ 33.3
[Frame 1245] time = 0.030s, FPS ~ 32.9
[Frame 1246] time = 0.030s, FPS ~ 33.2
[Frame 1247] time = 0.020s, FPS ~ 50.0
[Frame 1248] time = 0.020s, FPS ~ 49.4
[Frame 1249] time = 0.020s, FPS ~ 50.1
[Frame 1250] time = 0.020s, FPS ~ 49.7
[Frame 1251] time = 0.020s, FPS ~ 50.1
[Frame 1252] time = 0.020s, FPS ~ 50.0
[Frame 1253] time = 0.030s, FPS ~ 33.3
[Frame 1254] time = 0.020s, FPS ~ 50.2
[Frame 1255] time = 0.020s, FPS ~ 49.8
[Frame 1256] time = 0.030s, FPS ~ 33.3
[Frame 1257] time = 0.031s, FPS ~ 32.0
[Frame 1258] time = 0.020s, FPS ~ 50.0
[Frame 1259] time = 0.020s, FPS ~ 49.9
[Frame 1260] time = 0.021s, FPS ~ 48.7
[Frame 1261] time = 0.020s, FPS ~ 49.5
[Frame 1262] time = 0.020s, FPS ~ 49.8
[Frame 1263] time = 0.020s, FPS ~ 49.4
[Frame 1264] time = 0.021s, FPS ~ 47.6
[Frame 1265] time = 0.021s, FPS ~ 48.6
[Frame 1266] time = 0.020s, FPS ~ 49.8
[Frame 1267] time = 0.020s, FPS ~ 49.8
[Frame 1268] time = 0.020s, FPS ~ 50.0
[Frame 1269] time = 0.041s, FPS ~ 24.5
[Frame 1270] time = 0.020s, FPS ~ 49.5
[Frame 1271] time = 0.021s, FPS ~ 48.5
[Frame 1272] time = 0.020s, FPS ~ 49.3
[Frame 1273] time = 0.020s, FPS ~ 49.3
[Frame 1274] time = 0.020s, FPS ~ 48.9
[Frame 1275] time = 0.021s, FPS ~ 48.3
[Frame 1276] time = 0.020s, FPS ~ 49.8
[Frame 1277] time = 0.020s, FPS ~ 50.0
[Frame 1278] time = 0.020s, FPS ~ 50.0
[Frame 1279] time = 0.020s, FPS ~ 49.4
[Frame 1280] time = 0.020s, FPS ~ 49.8
[Frame 1281] time = 0.021s, FPS ~ 48.7
[Frame 1282] time = 0.020s, FPS ~ 50.0
[Frame 1283] time = 0.031s, FPS ~ 32.7
[Frame 1284] time = 0.020s, FPS ~ 49.5
[Frame 1285] time = 0.020s, FPS ~ 49.3
[Frame 1286] time = 0.021s, FPS ~ 48.1
[Frame 1287] time = 0.020s, FPS ~ 49.1
[Frame 1288] time = 0.021s, FPS ~ 48.8
[Frame 1289] time = 0.020s, FPS ~ 49.2
[Frame 1290] time = 0.020s, FPS ~ 49.8
[Frame 1291] time = 0.020s, FPS ~ 50.0
[Frame 1292] time = 0.020s, FPS ~ 49.0
[Frame 1293] time = 0.020s, FPS ~ 49.8
[Frame 1294] time = 0.020s, FPS ~ 49.4
[Frame 1295] time = 0.021s, FPS ~ 48.0
[Frame 1296] time = 0.030s, FPS ~ 32.9
[Frame 1297] time = 0.020s, FPS ~ 48.9
[Frame 1298] time = 0.020s, FPS ~ 49.4
[Frame 1299] time = 0.021s, FPS ~ 48.8
[Frame 1300] time = 0.020s, FPS ~ 50.0
[Frame 1301] time = 0.021s, FPS ~ 48.7
[Frame 1302] time = 0.020s, FPS ~ 49.6
[Frame 1303] time = 0.020s, FPS ~ 48.8
[Frame 1304] time = 0.020s, FPS ~ 49.7
[Frame 1305] time = 0.020s, FPS ~ 49.6
[Frame 1306] time = 0.020s, FPS ~ 49.3
[Frame 1307] time = 0.020s, FPS ~ 50.0
[Frame 1308] time = 0.021s, FPS ~ 48.7
[Frame 1309] time = 0.020s, FPS ~ 50.0
[Frame 1310] time = 0.020s, FPS ~ 50.2
[Frame 1311] time = 0.020s, FPS ~ 49.4
[Frame 1312] time = 0.020s, FPS ~ 50.0
[Frame 1313] time = 0.021s, FPS ~ 48.5
[Frame 1314] time = 0.020s, FPS ~ 49.0
[Frame 1315] time = 0.021s, FPS ~ 48.6
[Frame 1316] time = 0.020s, FPS ~ 50.2
[Frame 1317] time = 0.020s, FPS ~ 49.8
[Frame 1318] time = 0.020s, FPS ~ 49.6
[Frame 1319] time = 0.020s, FPS ~ 50.2
[Frame 1320] time = 0.020s, FPS ~ 49.7
[Frame 1321] time = 0.020s, FPS ~ 50.2
[Frame 1322] time = 0.020s, FPS ~ 49.5
[Frame 1323] time = 0.020s, FPS ~ 49.8
[Frame 1324] time = 0.020s, FPS ~ 50.0
[Frame 1325] time = 0.020s, FPS ~ 50.0
[Frame 1326] time = 0.020s, FPS ~ 50.0
[Frame 1327] time = 0.020s, FPS ~ 50.2
[Frame 1328] time = 0.020s, FPS ~ 49.8
[Frame 1329] time = 0.020s, FPS ~ 50.0
[Frame 1330] time = 0.022s, FPS ~ 46.4
[Frame 1331] time = 0.020s, FPS ~ 49.4
[Frame 1332] time = 0.030s, FPS ~ 33.0
[Frame 1333] time = 0.020s, FPS ~ 49.7
[Frame 1334] time = 0.020s, FPS ~ 50.0
[Frame 1335] time = 0.020s, FPS ~ 50.1
[Frame 1336] time = 0.020s, FPS ~ 50.1
[Frame 1337] time = 0.020s, FPS ~ 49.7
[Frame 1338] time = 0.030s, FPS ~ 33.3
[Frame 1339] time = 0.020s, FPS ~ 50.0
[Frame 1340] time = 0.020s, FPS ~ 50.0
[Frame 1341] time = 0.020s, FPS ~ 50.0
[Frame 1342] time = 0.020s, FPS ~ 50.0
[Frame 1343] time = 0.020s, FPS ~ 50.0
[Frame 1344] time = 0.020s, FPS ~ 50.1
[Frame 1345] time = 0.020s, FPS ~ 49.9
[Frame 1346] time = 0.020s, FPS ~ 50.3
[Frame 1347] time = 0.020s, FPS ~ 49.7
[Frame 1348] time = 0.020s, FPS ~ 50.1
[Frame 1349] time = 0.030s, FPS ~ 33.3
[Frame 1350] time = 0.020s, FPS ~ 50.2
[Frame 1351] time = 0.020s, FPS ~ 49.6
[Frame 1352] time = 0.020s, FPS ~ 49.2
[Frame 1353] time = 0.020s, FPS ~ 49.8
[Frame 1354] time = 0.020s, FPS ~ 49.9
[Frame 1355] time = 0.020s, FPS ~ 50.0
[Frame 1356] time = 0.030s, FPS ~ 33.4
[Frame 1357] time = 0.020s, FPS ~ 49.8
[Frame 1358] time = 0.020s, FPS ~ 50.0
[Frame 1359] time = 0.021s, FPS ~ 48.7
[Frame 1360] time = 0.020s, FPS ~ 50.0
[Frame 1361] time = 0.020s, FPS ~ 49.2
[Frame 1362] time = 0.020s, FPS ~ 49.7
[Frame 1363] time = 0.020s, FPS ~ 50.0
[Frame 1364] time = 0.020s, FPS ~ 50.0
[Frame 1365] time = 0.020s, FPS ~ 50.0
[Frame 1366] time = 0.020s, FPS ~ 50.0
[Frame 1367] time = 0.030s, FPS ~ 33.3
[Frame 1368] time = 0.020s, FPS ~ 50.0
[Frame 1369] time = 0.020s, FPS ~ 50.0
[Frame 1370] time = 0.020s, FPS ~ 50.3
[Frame 1371] time = 0.020s, FPS ~ 49.7
[Frame 1372] time = 0.020s, FPS ~ 50.0
[Frame 1373] time = 0.020s, FPS ~ 50.0
[Frame 1374] time = 0.030s, FPS ~ 33.3
[Frame 1375] time = 0.020s, FPS ~ 50.3
[Frame 1376] time = 0.020s, FPS ~ 49.9
[Frame 1377] time = 0.030s, FPS ~ 33.3
[Frame 1378] time = 0.020s, FPS ~ 50.0
[Frame 1379] time = 0.020s, FPS ~ 50.0
[Frame 1380] time = 0.020s, FPS ~ 50.3
[Frame 1381] time = 0.020s, FPS ~ 49.7
[Frame 1382] time = 0.020s, FPS ~ 50.0
[Frame 1383] time = 0.020s, FPS ~ 50.0
[Frame 1384] time = 0.030s, FPS ~ 33.3
[Frame 1385] time = 0.020s, FPS ~ 49.3
[Frame 1386] time = 0.020s, FPS ~ 49.7
[Frame 1387] time = 0.020s, FPS ~ 50.0
[Frame 1388] time = 0.020s, FPS ~ 49.9
[Frame 1389] time = 0.020s, FPS ~ 50.2
[Frame 1390] time = 0.020s, FPS ~ 50.2
[Frame 1391] time = 0.020s, FPS ~ 49.7
[Frame 1392] time = 0.030s, FPS ~ 33.3
[Frame 1393] time = 0.020s, FPS ~ 50.0
[Frame 1394] time = 0.020s, FPS ~ 48.9
[Frame 1395] time = 0.020s, FPS ~ 49.1
[Frame 1396] time = 0.020s, FPS ~ 49.7
[Frame 1397] time = 0.020s, FPS ~ 49.9
[Frame 1398] time = 0.020s, FPS ~ 50.0
[Frame 1399] time = 0.021s, FPS ~ 48.2
[Frame 1400] time = 0.020s, FPS ~ 50.0
[Frame 1401] time = 0.020s, FPS ~ 49.7
[Frame 1402] time = 0.020s, FPS ~ 50.1
[Frame 1403] time = 0.020s, FPS ~ 49.9
[Frame 1404] time = 0.030s, FPS ~ 33.3
[Frame 1405] time = 0.030s, FPS ~ 33.4
[Frame 1406] time = 0.020s, FPS ~ 49.9
[Frame 1407] time = 0.020s, FPS ~ 50.0
[Frame 1408] time = 0.020s, FPS ~ 50.0
[Frame 1409] time = 0.020s, FPS ~ 50.3
[Frame 1410] time = 0.020s, FPS ~ 49.7
[Frame 1411] time = 0.020s, FPS ~ 50.0
[Frame 1412] time = 0.020s, FPS ~ 50.0
[Frame 1413] time = 0.020s, FPS ~ 50.0
[Frame 1414] time = 0.036s, FPS ~ 27.9
[Frame 1415] time = 0.026s, FPS ~ 38.2
[Frame 1416] time = 0.020s, FPS ~ 50.0
[Frame 1417] time = 0.020s, FPS ~ 49.8
[Frame 1418] time = 0.020s, FPS ~ 49.2
[Frame 1419] time = 0.020s, FPS ~ 50.0
[Frame 1420] time = 0.020s, FPS ~ 49.8
[Frame 1421] time = 0.030s, FPS ~ 33.3
[Frame 1422] time = 0.020s, FPS ~ 50.0
[Frame 1423] time = 0.020s, FPS ~ 50.2
[Frame 1424] time = 0.021s, FPS ~ 48.5
[Frame 1425] time = 0.020s, FPS ~ 49.4
[Frame 1426] time = 0.020s, FPS ~ 50.0
[Frame 1427] time = 0.020s, FPS ~ 49.5
[Frame 1428] time = 0.020s, FPS ~ 48.9
[Frame 1429] time = 0.020s, FPS ~ 50.2
[Frame 1430] time = 0.020s, FPS ~ 49.8
[Frame 1431] time = 0.020s, FPS ~ 50.0
[Frame 1432] time = 0.020s, FPS ~ 50.0
[Frame 1433] time = 0.020s, FPS ~ 49.0
[Frame 1434] time = 0.020s, FPS ~ 50.0
[Frame 1435] time = 0.021s, FPS ~ 48.5
[Frame 1436] time = 0.020s, FPS ~ 49.8
[Frame 1437] time = 0.020s, FPS ~ 49.2
[Frame 1438] time = 0.020s, FPS ~ 49.8
[Frame 1439] time = 0.020s, FPS ~ 49.7
[Frame 1440] time = 0.020s, FPS ~ 49.8
[Frame 1441] time = 0.020s, FPS ~ 50.1
[Frame 1442] time = 0.021s, FPS ~ 48.0
[Frame 1443] time = 0.020s, FPS ~ 49.8
[Frame 1444] time = 0.030s, FPS ~ 33.4
[Frame 1445] time = 0.030s, FPS ~ 33.3
[Frame 1446] time = 0.020s, FPS ~ 50.1
[Frame 1447] time = 0.020s, FPS ~ 49.9
[Frame 1448] time = 0.020s, FPS ~ 50.0
[Frame 1449] time = 0.020s, FPS ~ 50.2
[Frame 1450] time = 0.020s, FPS ~ 49.8
[Frame 1451] time = 0.020s, FPS ~ 48.9
[Frame 1452] time = 0.020s, FPS ~ 49.9
[Frame 1453] time = 0.020s, FPS ~ 49.9
[Frame 1454] time = 0.020s, FPS ~ 50.0
[Frame 1455] time = 0.020s, FPS ~ 50.1
[Frame 1456] time = 0.020s, FPS ~ 49.9
[Frame 1457] time = 0.020s, FPS ~ 50.0
[Frame 1458] time = 0.020s, FPS ~ 50.0
[Frame 1459] time = 0.020s, FPS ~ 50.0
[Frame 1460] time = 0.020s, FPS ~ 50.2
[Frame 1461] time = 0.020s, FPS ~ 50.0
[Frame 1462] time = 0.030s, FPS ~ 33.3
[Frame 1463] time = 0.020s, FPS ~ 49.8
[Frame 1464] time = 0.020s, FPS ~ 48.9
[Frame 1465] time = 0.020s, FPS ~ 49.8
[Frame 1466] time = 0.020s, FPS ~ 50.0
[Frame 1467] time = 0.020s, FPS ~ 50.0
[Frame 1468] time = 0.020s, FPS ~ 48.9
[Frame 1469] time = 0.021s, FPS ~ 47.9
[Frame 1470] time = 0.020s, FPS ~ 49.8
[Frame 1471] time = 0.020s, FPS ~ 49.3
[Frame 1472] time = 0.020s, FPS ~ 49.2
[Frame 1473] time = 0.020s, FPS ~ 49.1
[Frame 1474] time = 0.020s, FPS ~ 49.8
[Frame 1475] time = 0.020s, FPS ~ 49.0
[Frame 1476] time = 0.020s, FPS ~ 49.7
[Frame 1477] time = 0.020s, FPS ~ 50.0
[Frame 1478] time = 0.020s, FPS ~ 50.2
[Frame 1479] time = 0.024s, FPS ~ 41.2
[Frame 1480] time = 0.020s, FPS ~ 49.2
[Frame 1481] time = 0.021s, FPS ~ 48.6
[Frame 1482] time = 0.020s, FPS ~ 49.7
[Frame 1483] time = 0.020s, FPS ~ 50.3
[Frame 1484] time = 0.020s, FPS ~ 49.8
[Frame 1485] time = 0.020s, FPS ~ 50.0
[Frame 1486] time = 0.020s, FPS ~ 50.0
[Frame 1487] time = 0.020s, FPS ~ 50.0
[Frame 1488] time = 0.020s, FPS ~ 49.4
[Frame 1489] time = 0.031s, FPS ~ 32.7
[Frame 1490] time = 0.020s, FPS ~ 49.8
[Frame 1491] time = 0.030s, FPS ~ 33.2
[Frame 1492] time = 0.020s, FPS ~ 49.6
[Frame 1493] time = 0.020s, FPS ~ 50.0
[Frame 1494] time = 0.020s, FPS ~ 49.0
[Frame 1495] time = 0.020s, FPS ~ 49.0
[Frame 1496] time = 0.020s, FPS ~ 49.6
[Frame 1497] time = 0.021s, FPS ~ 47.9
[Frame 1498] time = 0.030s, FPS ~ 33.0
[Frame 1499] time = 0.020s, FPS ~ 49.8
[Frame 1500] time = 0.020s, FPS ~ 50.0
[Frame 1501] time = 0.020s, FPS ~ 50.0
[Frame 1502] time = 0.020s, FPS ~ 50.0
[Frame 1503] time = 0.031s, FPS ~ 32.7
[Frame 1504] time = 0.020s, FPS ~ 50.0
[Frame 1505] time = 0.020s, FPS ~ 48.9
[Frame 1506] time = 0.020s, FPS ~ 49.0
[Frame 1507] time = 0.020s, FPS ~ 50.0
[Frame 1508] time = 0.020s, FPS ~ 50.0
[Frame 1509] time = 0.020s, FPS ~ 50.0
[Frame 1510] time = 0.020s, FPS ~ 50.2
[Frame 1511] time = 0.020s, FPS ~ 49.8
[Frame 1512] time = 0.020s, FPS ~ 50.2
[Frame 1513] time = 0.020s, FPS ~ 49.0
[Frame 1514] time = 0.020s, FPS ~ 50.2
[Frame 1515] time = 0.021s, FPS ~ 48.5
[Frame 1516] time = 0.020s, FPS ~ 49.1
[Frame 1517] time = 0.020s, FPS ~ 49.5
[Frame 1518] time = 0.020s, FPS ~ 49.8
[Frame 1519] time = 0.021s, FPS ~ 48.8
[Frame 1520] time = 0.020s, FPS ~ 49.8
[Frame 1521] time = 0.020s, FPS ~ 50.0
[Frame 1522] time = 0.020s, FPS ~ 50.2
[Frame 1523] time = 0.021s, FPS ~ 48.7
[Frame 1524] time = 0.020s, FPS ~ 49.8
[Frame 1525] time = 0.021s, FPS ~ 48.5
[Frame 1526] time = 0.020s, FPS ~ 49.7
[Frame 1527] time = 0.020s, FPS ~ 50.0
[Frame 1528] time = 0.020s, FPS ~ 49.1
[Frame 1529] time = 0.021s, FPS ~ 48.7
[Frame 1530] time = 0.020s, FPS ~ 48.9
[Frame 1531] time = 0.020s, FPS ~ 49.0
[Frame 1532] time = 0.020s, FPS ~ 50.0
[Frame 1533] time = 0.020s, FPS ~ 50.2
[Frame 1534] time = 0.030s, FPS ~ 33.3
[Frame 1535] time = 0.020s, FPS ~ 50.0
[Frame 1536] time = 0.020s, FPS ~ 49.1
[Frame 1537] time = 0.020s, FPS ~ 49.4
[Frame 1538] time = 0.020s, FPS ~ 50.2
[Frame 1539] time = 0.030s, FPS ~ 33.2
[Frame 1540] time = 0.020s, FPS ~ 49.2
[Frame 1541] time = 0.020s, FPS ~ 49.7
[Frame 1542] time = 0.020s, FPS ~ 50.0
[Frame 1543] time = 0.020s, FPS ~ 49.3
[Frame 1544] time = 0.020s, FPS ~ 49.8
[Frame 1545] time = 0.030s, FPS ~ 33.3
[Frame 1546] time = 0.021s, FPS ~ 48.4
[Frame 1547] time = 0.020s, FPS ~ 50.2
[Frame 1548] time = 0.020s, FPS ~ 50.0
[Frame 1549] time = 0.020s, FPS ~ 49.8
[Frame 1550] time = 0.020s, FPS ~ 50.0
[Frame 1551] time = 0.031s, FPS ~ 32.7
[Frame 1552] time = 0.021s, FPS ~ 48.2
[Frame 1553] time = 0.020s, FPS ~ 49.6
