x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name,frame_index,velocity km/h
237.82301,215.23079,273.4972,268.88083,1,0.7156144,40,car,974,69
344.3735,176.17087,370.2644,201.93832,1,0.54248697,49,car,974,120
255.07698,166.09009,271.97867,191.92757,1,0.4829756,50,car,974,118
310.09857,163.39302,326.95428,184.26196,1,0.4118977,44,car,974,90
303.8113,147.68417,316.90857,165.00278,1,0.38373625,52,car,974,98
236.86484,217.08409,273.13397,272.02893,1,0.7061914,40,car,975,69
346.96646,174.75354,371.34494,204.4549,1,0.50676596,49,car,975,120
310.52795,163.87654,328.13403,185.83223,1,0.48150048,44,car,975,90
255.1768,165.62186,271.9397,192.72408,1,0.4593217,50,car,975,118
303.43845,147.96463,317.00946,165.72847,1,0.39425492,52,car,975,98
236.86282,217.08646,273.13318,272.03302,1,0.7062399,40,car,976,69
346.9691,174.7465,371.33853,204.45361,1,0.50610894,49,car,976,120
310.5264,163.87296,328.13165,185.83209,1,0.4813767,44,car,976,90
255.17493,165.62788,271.9394,192.72786,1,0.4593925,50,car,976,118
303.44162,147.96722,317.0066,165.72426,1,0.39459887,52,car,976,98
235.47876,218.48563,272.55356,275.6578,1,0.69984573,40,car,977,69
311.2726,164.61177,329.177,186.72882,1,0.6011153,44,car,977,90
349.31696,176.87968,375.111,204.99411,1,0.5735088,49,car,977,120
304.82968,149.30101,316.94962,166.51608,1,0.55852497,52,car,977,98
255.02165,167.38377,272.68954,193.91136,1,0.3469878,50,car,977,118
284.72455,150.52223,295.70047,167.90651,1,0.31104782,51,car,977,107
235.51012,218.53519,272.52994,275.65787,1,0.7011926,40,car,978,69
311.26584,164.64116,329.18253,186.7354,1,0.6008038,44,car,978,90
349.32892,176.98627,375.11972,204.9827,1,0.57303077,49,car,978,120
304.8281,149.29971,316.95947,166.51212,1,0.55867946,52,car,978,98
255.08434,167.41278,272.70657,193.93205,1,0.34533787,50,car,978,118
284.71722,150.51172,295.69617,167.89748,1,0.3094238,51,car,978,107
235.47737,218.64981,272.506,275.6413,1,0.70015395,40,car,979,69
311.27863,164.64314,329.19186,186.73035,1,0.6012202,44,car,979,90
349.3047,176.98451,375.12103,204.98714,1,0.57460576,49,car,979,120
304.85022,149.30867,316.96466,166.51299,1,0.55880547,52,car,979,98
255.0823,167.63954,272.17703,193.7421,1,0.3432279,50,car,979,118
284.732,150.52248,295.69894,167.89828,1,0.310367,51,car,979,107
235.07086,222.07686,272.7753,279.23502,1,0.6751487,40,car,980,69
311.57904,164.80977,329.01767,187.52495,1,0.60901654,44,car,980,90
304.95035,148.8025,317.43683,166.68948,1,0.53252864,52,car,980,98
350.83005,178.28929,375.95276,206.84972,1,0.5113532,49,car,980,120
255.07506,168.37236,273.0921,194.35168,1,0.4797957,50,car,980,118
285.1936,150.2438,296.8335,168.59673,1,0.39291656,51,car,980,107
235.07167,222.07697,272.77438,279.2351,1,0.67523324,40,car,981,69
311.57953,164.81169,329.01953,187.5247,1,0.6091192,44,car,981,90
304.95056,148.80275,317.438,166.69054,1,0.5322803,52,car,981,98
350.8296,178.29272,375.95587,206.84964,1,0.5117028,49,car,981,120
255.07495,168.37231,273.0921,194.35184,1,0.47982195,50,car,981,118
285.19357,150.24583,296.8329,168.59428,1,0.39301434,51,car,981,107
234.32068,223.07831,272.49908,284.7841,1,0.6802584,40,car,982,69
312.00635,168.23332,329.9351,188.76436,1,0.6055954,44,car,982,90
254.61882,169.07257,272.9128,195.29915,1,0.4742897,50,car,982,118
305.4974,149.7585,318.21027,167.92545,1,0.45805183,52,car,982,98
351.36588,180.16425,378.28323,210.06857,1,0.4514618,49,car,982,120
285.0903,152.85487,296.3874,168.93205,1,0.31821063,51,car,982,107
234.30815,223.10507,272.38184,284.78314,1,0.68505424,40,car,983,69
312.0069,168.22928,329.9358,188.75859,1,0.6058564,44,car,983,90
254.61368,169.05559,272.91064,195.29596,1,0.4742935,50,car,983,118
305.49756,149.75803,318.2093,167.92561,1,0.45821851,52,car,983,98
351.3627,180.16211,378.28247,210.06758,1,0.45116994,49,car,983,120
285.09354,152.85768,296.38675,168.93228,1,0.31808308,51,car,983,107
234.31618,223.12238,272.46024,284.7921,1,0.683804,40,car,984,69
312.00967,168.20451,329.93164,188.7527,1,0.6068389,44,car,984,90
254.62192,169.04254,272.9101,195.29126,1,0.47403666,50,car,984,118
305.502,149.75766,318.20694,167.9245,1,0.4576844,52,car,984,98
351.3624,180.14606,378.27957,210.06248,1,0.45083228,49,car,984,120
285.09702,152.86418,296.38452,168.93076,1,0.31803602,51,car,984,107
232.88705,226.20013,273.89127,289.3643,1,0.70375746,40,car,985,69
312.38135,167.66725,330.1248,189.8297,1,0.636995,44,car,985,90
353.53397,181.20464,381.5374,212.52863,1,0.5134226,49,car,985,120
254.49803,169.06775,272.5767,195.53998,1,0.494319,50,car,985,118
305.85443,149.98918,318.89874,168.20654,1,0.43432447,52,car,985,98
285.0612,154.17317,296.94858,170.19179,1,0.36261865,51,car,985,107
232.88615,226.1936,273.89667,289.36505,1,0.70381474,40,car,986,69
312.3807,167.66368,330.124,189.82712,1,0.63692296,44,car,986,90
353.53378,181.20914,381.53662,212.5284,1,0.5133421,49,car,986,120
254.49649,169.06973,272.57642,195.53741,1,0.49417287,50,car,986,118
305.85516,149.98837,318.89825,168.2076,1,0.43402833,52,car,986,98
285.06207,154.1728,296.9485,170.192,1,0.36250505,51,car,986,107
231.77716,228.72481,273.99713,293.99435,1,0.6977354,40,car,987,69
312.86862,167.66768,331.28018,190.97264,1,0.6446115,44,car,987,90
354.55338,182.86371,382.60846,214.54611,1,0.5179016,49,car,987,120
306.39978,149.40533,319.9433,169.27296,1,0.50807667,52,car,987,98
253.83607,170.04005,272.3901,196.83678,1,0.4267172,50,car,987,118
284.61703,154.68866,297.1409,170.9211,1,0.3386838,51,car,987,107
231.80855,228.8403,273.9882,294.00858,1,0.69850034,40,car,988,69
312.86578,167.65489,331.26746,190.95958,1,0.64489496,44,car,988,90
354.5695,182.79375,382.5734,214.5618,1,0.5226524,49,car,988,120
306.39023,149.3844,319.93375,169.27579,1,0.5085553,52,car,988,98
253.8355,169.99947,272.39587,196.85757,1,0.42469904,50,car,988,118
284.6125,154.68724,297.14288,170.9155,1,0.33948818,51,car,988,107
313.3017,168.29675,331.47708,192.42075,1,0.67749465,44,car,989,90
230.07089,229.49356,274.21255,299.20566,1,0.67570055,40,car,989,69
355.58383,184.735,386.71228,218.29277,1,0.5302056,49,car,989,120
306.5603,149.41599,320.5322,169.59677,1,0.5255486,52,car,989,98
253.504,169.76988,271.462,198.19342,1,0.4726607,50,car,989,118
285.2057,155.63922,297.45377,171.1538,1,0.37163356,51,car,989,107
313.29407,168.31003,331.4702,192.43625,1,0.6764976,44,car,990,90
230.0703,229.51274,274.21207,299.23438,1,0.67574394,40,car,990,69
355.62292,184.85529,386.7278,218.27463,1,0.54104936,49,car,990,120
306.5658,149.44453,320.52936,169.62848,1,0.5247514,52,car,990,98
253.5164,169.7602,271.46695,198.18614,1,0.47137603,50,car,990,118
285.20392,155.63237,297.46243,171.14777,1,0.37292594,51,car,990,107
313.30655,168.29442,331.42914,192.42793,1,0.67672896,44,car,991,90
230.05107,229.56508,274.25046,299.21844,1,0.67384785,40,car,991,69
355.61383,184.91013,386.72583,218.29124,1,0.53796715,49,car,991,120
306.53357,149.48555,320.52896,169.66025,1,0.52157116,52,car,991,98
253.54066,169.72868,271.4731,198.17297,1,0.47140265,50,car,991,118
285.21,155.64403,297.45834,171.15182,1,0.37210828,51,car,991,107
313.70483,168.06506,332.13766,193.57709,1,0.6911284,44,car,992,90
229.1237,234.98152,274.2732,303.1939,1,0.6869148,40,car,992,69
252.85358,169.8228,271.30118,199.486,1,0.52829385,50,car,992,118
357.97772,185.87561,385.77304,219.36339,1,0.4788763,49,car,992,120
305.80554,150.70122,319.42108,170.49211,1,0.43359992,52,car,992,98
285.25275,155.59792,297.95987,171.82578,1,0.37793338,51,car,992,107
313.7036,168.06512,332.1369,193.57736,1,0.6910874,44,car,993,90
229.1255,234.98122,274.27298,303.19397,1,0.68695915,40,car,993,69
252.85413,169.821,271.30286,199.48746,1,0.52826273,50,car,993,118
357.97626,185.8746,385.76978,219.363,1,0.47884294,49,car,993,120
305.80505,150.70232,319.42136,170.49352,1,0.43384868,52,car,993,98
285.25388,155.59846,297.95963,171.82625,1,0.37805024,51,car,993,107
313.836,169.68687,334.32532,194.11708,1,0.6397932,44,car,994,90
252.14966,172.93225,271.2499,200.93503,1,0.542365,50,car,994,118
228.83665,238.3984,274.34247,308.3255,1,0.5113928,40,car,994,69
306.3711,150.208,321.02893,169.78802,1,0.49660978,52,car,994,98
360.73984,187.48795,389.14047,222.05913,1,0.4230867,49,car,994,120
285.12088,158.05557,296.89514,172.8354,1,0.3396342,51,car,994,107
313.83783,169.68683,334.32532,194.11548,1,0.6399037,44,car,995,90
252.14601,172.93163,271.25116,200.93456,1,0.54243845,50,car,995,118
228.32364,238.23015,273.877,308.28082,1,0.5080576,40,car,995,69
306.37134,150.21475,321.02954,169.78949,1,0.49705747,52,car,995,98
360.74185,187.48773,389.14175,222.05975,1,0.42290652,49,car,995,120
297.91922,141.28784,308.31146,157.04568,1,0.35311347,53,car,995,95
285.1216,158.05536,296.89594,172.83324,1,0.3397364,51,car,995,107
313.8469,169.68187,334.32095,194.10405,1,0.64008284,44,car,996,90
252.14452,172.92433,271.25177,200.93712,1,0.5421785,50,car,996,118
228.29904,238.20143,273.87964,308.3075,1,0.5087047,40,car,996,69
306.37134,150.20932,321.0264,169.79103,1,0.49720457,52,car,996,98
360.73935,187.48906,389.1474,222.06418,1,0.42268634,49,car,996,120
297.91983,141.29095,308.3143,157.04784,1,0.35285243,53,car,996,95
285.1218,158.05139,296.8944,172.83357,1,0.3391679,51,car,996,107
314.62076,169.53477,332.49878,196.42493,1,0.6325513,44,car,997,90
305.90335,151.13438,321.52454,171.19925,1,0.526611,52,car,997,98
252.09593,173.20428,271.81198,201.50398,1,0.43602955,50,car,997,118
297.9653,142.6541,308.95493,157.93869,1,0.36231995,53,car,997,95
362.45593,189.51762,393.52097,225.21266,1,0.3485424,49,car,997,120
226.5153,240.13716,274.83316,308.8716,1,0.31008536,40,car,997,69
285.0362,158.7874,297.697,174.00864,1,0.28492475,51,car,997,107
314.62115,169.53554,332.49933,196.4271,1,0.6321864,44,car,998,90
305.9038,151.13397,321.5254,171.19812,1,0.5265941,52,car,998,98
252.09674,173.19818,271.81183,201.50444,1,0.43579483,50,car,998,118
260.04507,154.45346,273.018,173.25218,1,0.4344376,54,car,998,112
297.9652,142.65453,308.9527,157.93471,1,0.362401,53,car,998,95
362.45526,189.51566,393.5224,225.21146,1,0.3484352,49,car,998,120
226.51736,240.1307,274.83334,308.87933,1,0.30862513,40,car,998,69
285.03986,158.79036,297.6938,174.00847,1,0.28489882,51,car,998,107
314.93207,172.91637,336.20078,195.51616,1,0.65627635,44,car,999,90
306.11124,151.78911,321.69278,172.15735,1,0.5620913,52,car,999,98
251.43631,172.00114,272.7487,203.2521,1,0.45524237,50,car,999,118
365.17593,191.50606,399.8195,229.29472,1,0.3848873,49,car,999,120
298.58884,142.04723,308.9255,156.7769,1,0.3561539,53,car,999,95
285.58304,158.47495,297.38477,173.84549,1,0.3121441,51,car,999,107
260.46893,155.69356,273.16592,173.68816,1,0.2960984,54,car,999,112
229.04973,244.87697,273.7666,303.0318,1,0.19852233,40,car,999,69
314.92697,172.9311,336.19913,195.51978,1,0.65631956,44,car,1000,90
306.1098,151.78598,321.6938,172.15935,1,0.5611749,52,car,1000,98
251.43465,171.98528,272.7458,203.24918,1,0.45413572,50,car,1000,118
365.17087,191.50916,399.79462,229.28369,1,0.38627067,49,car,1000,120
231.75107,246.46696,268.38336,290.23877,1,0.35787046,40,car,1000,69
298.58545,142.03888,308.92682,156.78432,1,0.35557196,53,car,1000,95
285.57678,158.4685,297.38242,173.84225,1,0.31122598,51,car,1000,107
260.46808,155.68439,273.1638,173.68365,1,0.29564142,54,car,1000,112
314.92883,172.92813,336.19815,195.53233,1,0.65627307,44,car,1001,90
306.1138,151.79163,321.69296,172.15459,1,0.5600224,52,car,1001,98
251.43561,171.97884,272.74664,203.2538,1,0.4538783,50,car,1001,118
365.1638,191.50464,399.80188,229.28307,1,0.38660514,49,car,1001,120
231.73932,246.476,268.4088,290.24554,1,0.36017066,40,car,1001,69
298.58365,142.03731,308.93045,156.79361,1,0.35570368,53,car,1001,95
285.56604,158.47256,297.38162,173.84041,1,0.31159642,51,car,1001,107
260.45813,155.68315,273.1652,173.68481,1,0.29485184,54,car,1001,112
316.31802,172.31892,336.75134,197.67302,1,0.6831809,44,car,1002,90
306.81436,151.78603,323.3373,172.85896,1,0.615354,52,car,1002,98
251.55515,174.91101,271.4141,203.71478,1,0.4827213,50,car,1002,118
366.5141,195.91484,401.27533,231.93066,1,0.4488353,49,car,1002,120
298.82236,141.4859,308.96573,156.5757,1,0.3922327,53,car,1002,95
285.6041,157.32664,297.24884,174.64699,1,0.37941927,51,car,1002,107
260.20145,155.77823,273.84412,174.74686,1,0.3505462,54,car,1002,112
232.1572,250.60564,266.71384,297.45578,1,0.191702,40,car,1002,69
316.3181,172.32155,336.7525,197.67337,1,0.683151,44,car,1003,90
306.81516,151.78589,323.3366,172.85727,1,0.61548585,52,car,1003,98
251.5562,174.91093,271.41415,203.71602,1,0.48263058,50,car,1003,118
366.51312,195.91763,401.27426,231.9297,1,0.44854704,49,car,1003,120
298.82297,141.48845,308.9658,156.57506,1,0.3921979,53,car,1003,95
285.6032,157.32611,297.2471,174.64655,1,0.37979457,51,car,1003,107
260.2003,155.77988,273.8433,174.7486,1,0.35054088,54,car,1003,112
232.15584,250.60591,266.71317,297.45514,1,0.19190602,40,car,1003,69
316.3216,172.83855,335.6234,199.13693,1,0.6495908,44,car,1004,90
306.80188,152.35535,323.24066,173.42987,1,0.6033112,52,car,1004,98
251.18405,175.61548,271.52933,204.92505,1,0.47326592,50,car,1004,118
259.7427,155.0074,273.87543,175.53711,1,0.40894553,54,car,1004,112
369.14444,197.02748,405.8934,236.70518,1,0.38185573,49,car,1004,120
298.8253,141.95352,309.487,157.76471,1,0.377367,53,car,1004,95
285.76834,157.12262,298.82657,174.9945,1,0.3331443,51,car,1004,107
226.4036,252.3829,273.7493,310.12244,1,0.2165212,40,car,1004,69
316.32098,172.8361,335.62354,199.13898,1,0.6494175,44,car,1005,90
306.80246,152.35265,323.23904,173.42952,1,0.6031651,52,car,1005,98
251.186,175.61429,271.5298,204.92346,1,0.473589,50,car,1005,118
259.74142,155.00626,273.87515,175.53795,1,0.40892363,54,car,1005,112
369.1445,197.02275,405.90417,236.70401,1,0.38169232,49,car,1005,120
298.8264,141.95561,309.48715,157.764,1,0.37721914,53,car,1005,95
285.76764,157.12357,298.82687,174.99486,1,0.33311552,51,car,1005,107
226.40388,252.38309,273.74866,310.12192,1,0.21663988,40,car,1005,69
316.68674,174.29799,336.79,200.80853,1,0.586562,44,car,1006,90
307.99207,154.03362,323.19806,174.3562,1,0.57376605,52,car,1006,98
250.90564,175.18498,271.6851,205.71677,1,0.4630504,50,car,1006,118
373.13464,200.57048,409.1344,241.34033,1,0.45527077,49,car,1006,120
286.04254,159.05125,298.69257,175.73544,1,0.3703815,51,car,1006,107
259.29688,155.85266,273.54913,175.59158,1,0.36041066,54,car,1006,112
297.2277,144.54018,308.6393,159.64981,1,0.33990368,53,car,1006,95
224.43393,256.3334,272.04227,314.32327,1,0.28133425,40,car,1006,69
316.68747,174.29759,336.78986,200.8093,1,0.5867777,44,car,1007,90
307.9919,154.03104,323.19955,174.35564,1,0.5738734,52,car,1007,98
250.90555,175.18578,271.68625,205.71712,1,0.4631777,50,car,1007,118
373.13342,200.57092,409.1339,241.34096,1,0.45539752,49,car,1007,120
286.0438,159.049,298.69223,175.73741,1,0.3705014,51,car,1007,107
259.29794,155.85408,273.54892,175.5906,1,0.36069584,54,car,1007,112
297.22775,144.54056,308.6391,159.65044,1,0.33992314,53,car,1007,95
224.4373,256.33154,272.04596,314.32507,1,0.281221,40,car,1007,69
316.69098,174.30222,336.79623,200.81297,1,0.5873663,44,car,1008,90
307.99792,154.04099,323.19583,174.34938,1,0.57382864,52,car,1008,98
250.90852,175.23257,271.68652,205.69553,1,0.46146873,50,car,1008,118
373.13425,200.57378,409.12494,241.34088,1,0.45595554,49,car,1008,120
286.06717,159.09344,298.70557,175.76796,1,0.3700522,51,car,1008,107
259.30936,155.87227,273.55203,175.59029,1,0.36377117,54,car,1008,112
297.2297,144.55109,308.6374,159.65533,1,0.33997303,53,car,1008,95
224.47539,256.3264,271.9484,314.33047,1,0.2893476,40,car,1008,69
316.8788,174.54578,337.63565,202.40407,1,0.62554955,44,car,1009,90
308.67453,153.61316,323.72427,174.7509,1,0.5926933,52,car,1009,98
373.81537,199.57433,418.77084,246.34993,1,0.5694089,49,car,1009,120
250.41624,175.85735,271.48474,208.16675,1,0.54023486,50,car,1009,118
286.0043,159.68184,299.00464,177.07457,1,0.45617458,51,car,1009,107
258.9396,155.76683,273.16574,176.27043,1,0.43699434,54,car,1009,112
297.76337,145.52798,309.06052,160.325,1,0.43247434,53,car,1009,95
225.18701,262.4203,271.1034,314.82516,1,0.17765972,40,car,1009,69
316.87823,174.54578,337.6363,202.40292,1,0.6253434,44,car,1010,90
308.67426,153.61339,323.72495,174.75111,1,0.5927051,52,car,1010,98
373.8175,199.56429,418.7798,246.35161,1,0.569642,49,car,1010,120
250.41754,175.86801,271.48416,208.1618,1,0.5405089,50,car,1010,118
286.00238,159.68112,299.00613,177.07384,1,0.45595506,51,car,1010,107
258.9376,155.76317,273.1668,176.26886,1,0.43692538,54,car,1010,112
297.76285,145.524,309.06183,160.32375,1,0.4325715,53,car,1010,95
225.20389,262.4324,271.1218,314.85556,1,0.17790046,40,car,1010,69
308.92593,154.31094,324.26413,175.81612,1,0.5810208,52,car,1011,98
317.70117,176.08452,339.82828,203.22601,1,0.5724413,44,car,1011,90
250.14626,176.029,271.47635,208.63548,1,0.5633092,50,car,1011,118
286.4474,160.61661,299.34906,178.1184,1,0.5489718,51,car,1011,107
258.66547,155.97707,273.01935,176.58073,1,0.4948761,54,car,1011,112
377.472,204.04286,416.03748,248.70705,1,0.47341847,49,car,1011,120
299.68597,146.3409,310.20026,159.92018,1,0.31119674,53,car,1011,95
308.90646,154.29625,324.2848,175.83109,1,0.5797671,52,car,1012,98
317.70352,176.10182,339.8285,203.22702,1,0.57310146,44,car,1012,90
250.14388,176.01729,271.48132,208.64462,1,0.56300867,50,car,1012,118
286.4435,160.62666,299.34665,178.12177,1,0.5488891,51,car,1012,107
258.65515,155.99731,273.0177,176.57881,1,0.49575174,54,car,1012,112
377.50043,204.00113,416.02,248.70253,1,0.47458577,49,car,1012,120
299.67978,146.35687,310.19327,159.92865,1,0.31075984,53,car,1012,95
309.514,154.84834,324.81622,176.28938,1,0.60572046,52,car,1013,98
259.112,157.5118,273.33035,177.53166,1,0.6020019,54,car,1013,112
317.8172,176.78326,338.24722,205.11836,1,0.5639655,44,car,1013,90
249.95068,176.53416,271.5374,209.6059,1,0.54192525,50,car,1013,118
285.69888,161.115,299.4965,179.05157,1,0.4883198,51,car,1013,107
381.2182,206.42934,429.29587,255.35297,1,0.45456994,49,car,1013,120
299.42383,145.9897,309.75845,159.95018,1,0.38743252,53,car,1013,95
309.5182,154.8378,324.8258,176.27512,1,0.6065888,52,car,1014,98
259.11078,157.49011,273.3297,177.53412,1,0.60369205,54,car,1014,112
317.83527,176.76538,338.24008,205.11398,1,0.5690535,44,car,1014,90
249.95445,176.57903,271.49362,209.6275,1,0.54526824,50,car,1014,118
285.7393,161.13287,299.50372,179.04408,1,0.48747277,51,car,1014,107
381.04404,206.48734,429.3035,255.26585,1,0.44375286,49,car,1014,120
299.42148,145.97635,309.76224,159.93869,1,0.38800824,53,car,1014,95
309.51968,154.84164,324.83875,176.26723,1,0.6074296,52,car,1015,98
259.0789,157.43745,273.33722,177.54288,1,0.60489136,54,car,1015,112
317.8489,176.76268,338.26785,205.11317,1,0.57176334,44,car,1015,90
249.94542,176.6158,271.45926,209.64264,1,0.54668045,50,car,1015,118
285.78284,161.1568,299.53958,179.06958,1,0.4852209,51,car,1015,107
380.9879,206.49365,429.33774,255.26828,1,0.44149873,49,car,1015,120
299.40982,145.95671,309.7611,159.93153,1,0.38838103,53,car,1015,95
318.82144,177.91753,342.92365,207.85248,1,0.68071634,44,car,1016,90
250.02007,180.66498,271.3073,211.67087,1,0.62511146,50,car,1016,118
384.0768,209.74141,433.11774,260.5114,1,0.60884756,49,car,1016,120
309.38373,155.60767,325.41824,177.7816,1,0.51375973,52,car,1016,98
258.40433,158.23705,273.2938,179.26538,1,0.5114404,54,car,1016,112
299.79398,146.74855,309.887,160.59177,1,0.50406736,53,car,1016,95
286.45178,163.17398,301.38733,180.79681,1,0.32907486,51,car,1016,107
318.8226,177.91803,342.9244,207.8514,1,0.68064094,44,car,1017,90
250.0209,180.66232,271.3084,211.67152,1,0.6246936,50,car,1017,118
384.0764,209.74329,433.11826,260.5114,1,0.60893816,49,car,1017,120
309.38248,155.61037,325.41986,177.78175,1,0.5138741,52,car,1017,98
258.40332,158.2363,273.29556,179.26698,1,0.51167566,54,car,1017,112
299.7951,146.74603,309.88843,160.59073,1,0.5042509,53,car,1017,95
286.45224,163.17188,301.3885,180.79662,1,0.32910928,51,car,1017,107
319.97037,179.26233,343.50632,208.17647,1,0.68814963,44,car,1018,90
309.73862,155.13136,325.20227,177.53625,1,0.5424566,52,car,1018,98
249.62067,178.16652,271.1176,212.17102,1,0.5232964,50,car,1018,118
385.50565,213.3143,442.74908,267.7635,1,0.50529844,49,car,1018,120
299.81232,146.42188,310.4566,160.89497,1,0.45897028,53,car,1018,95
288.35153,162.94637,301.56256,181.86311,1,0.42741397,51,car,1018,107
259.24213,159.71552,273.0919,179.2942,1,0.35325626,54,car,1018,112
319.9724,179.26051,343.48917,208.18124,1,0.6882276,44,car,1019,90
309.73776,155.13158,325.20187,177.53444,1,0.54251724,52,car,1019,98
249.62375,178.17876,271.11627,212.16995,1,0.5237605,50,car,1019,118
385.49588,213.3164,442.73297,267.76022,1,0.5057683,49,car,1019,120
299.81375,146.42001,310.45758,160.89484,1,0.45917705,53,car,1019,95
288.3504,162.94682,301.56256,181.86469,1,0.42752114,51,car,1019,107
259.2452,159.71794,273.09015,179.2962,1,0.35351354,54,car,1019,112
319.9719,179.25398,343.48962,208.17822,1,0.6883888,44,car,1020,90
309.73795,155.13466,325.20422,177.53905,1,0.5425826,52,car,1020,98
249.62375,178.21945,271.11252,212.17831,1,0.52438754,50,car,1020,118
385.4936,213.31612,442.71808,267.76172,1,0.5057292,49,car,1020,120
299.81027,146.41335,310.45923,160.89597,1,0.45882845,53,car,1020,95
288.34644,162.9447,301.56213,181.86263,1,0.42777857,51,car,1020,107
259.22693,159.71924,273.09238,179.30339,1,0.35462317,54,car,1020,112
321.44003,180.52689,344.01697,209.50395,1,0.6502031,44,car,1021,90
386.72543,214.8931,452.04565,274.7502,1,0.5676386,49,car,1021,120
300.30698,145.47601,311.22662,161.2037,1,0.5602604,53,car,1021,95
257.8694,159.75827,272.39548,180.49733,1,0.5457496,54,car,1021,112
248.16931,183.16205,271.07986,214.4456,1,0.54455376,50,car,1021,118
310.45377,156.31822,326.6738,179.50732,1,0.53109896,52,car,1021,98
286.3811,162.79156,301.60013,182.47214,1,0.3805674,51,car,1021,107
321.43866,180.5226,344.01718,209.50421,1,0.65031195,44,car,1022,90
386.73785,214.8868,452.05093,274.74707,1,0.56780016,49,car,1022,120
300.3063,145.47456,311.22595,161.20583,1,0.5601121,53,car,1022,95
257.8659,159.75645,272.39572,180.49712,1,0.54525095,54,car,1022,112
248.16852,183.15993,271.08032,214.44565,1,0.5445308,50,car,1022,118
310.45337,156.31882,326.67352,179.50945,1,0.5314414,52,car,1022,98
286.37912,162.7889,301.5994,182.47192,1,0.38059503,51,car,1022,107
392.69266,220.73332,457.4523,280.57736,1,0.6893679,49,car,1023,120
322.05945,179.25296,343.77994,212.07541,1,0.64200145,44,car,1023,90
248.7494,181.8449,270.87698,215.27745,1,0.6315202,50,car,1023,118
300.318,147.86377,311.0026,162.1584,1,0.6284272,53,car,1023,95
257.87186,160.13289,272.37082,181.03067,1,0.548925,54,car,1023,112
309.77582,156.4481,328.46054,180.71588,1,0.5333421,52,car,1023,98
288.22488,163.05005,302.19113,182.30948,1,0.4815798,51,car,1023,107
392.65393,220.72205,457.44788,280.56754,1,0.68933094,49,car,1024,120
322.05215,179.24815,343.77945,212.07599,1,0.6417838,44,car,1024,90
248.74568,181.8285,270.85748,215.27718,1,0.630233,50,car,1024,118
300.31943,147.86073,311.00653,162.15895,1,0.6277045,53,car,1024,95
257.87198,160.14,272.35855,181.02927,1,0.55050474,54,car,1024,112
309.7724,156.44438,328.45865,180.7183,1,0.5329296,52,car,1024,98
288.2285,163.05446,302.19223,182.31177,1,0.4822465,51,car,1024,107
392.7297,220.71774,457.43484,280.5701,1,0.6896023,49,car,1025,120
322.0533,179.24214,343.7778,212.07858,1,0.6417936,44,car,1025,90
248.74364,181.86676,270.8422,215.27557,1,0.63220483,50,car,1025,118
300.32108,147.86116,311.00693,162.15762,1,0.6276555,53,car,1025,95
257.86627,160.14041,272.35544,181.03339,1,0.5523546,54,car,1025,112
309.77063,156.44377,328.45636,180.71568,1,0.53294694,52,car,1025,98
288.22702,163.05978,302.18875,182.30984,1,0.48195788,51,car,1025,107
399.12106,224.2211,464.21307,287.80518,1,0.6451978,49,car,1026,120
323.7683,181.50581,344.4874,212.63234,1,0.64347786,44,car,1026,90
300.615,147.83618,311.40207,162.63112,1,0.6028021,53,car,1026,95
257.62277,160.73317,272.70444,181.19244,1,0.5976134,54,car,1026,112
248.73158,182.98781,270.7831,216.69785,1,0.59605867,50,car,1026,118
311.30847,156.97574,329.06265,181.0552,1,0.54582596,52,car,1026,98
286.58533,162.88132,302.7397,184.74979,1,0.4958969,51,car,1026,107
399.12198,224.22081,464.21512,287.8063,1,0.64495885,49,car,1027,120
323.76855,181.5034,344.48737,212.63138,1,0.64351594,44,car,1027,90
300.61475,147.83536,311.40207,162.63098,1,0.6028274,53,car,1027,95
257.62613,160.73512,272.70544,181.19148,1,0.5978459,54,car,1027,112
248.73074,182.98709,270.78156,216.69731,1,0.59583503,50,car,1027,118
311.3092,156.9758,329.06198,181.0527,1,0.54590166,52,car,1027,98
286.58353,162.87979,302.7387,184.7481,1,0.49597204,51,car,1027,107
405.4041,229.07703,472.7661,294.68198,1,0.65321726,49,car,1028,120
257.3792,160.89238,272.82495,182.56021,1,0.62972146,54,car,1028,112
248.24124,185.80841,269.55008,218.39728,1,0.61973655,50,car,1028,118
323.1998,181.87416,346.92157,215.2325,1,0.5839193,44,car,1028,90
311.3087,157.94537,328.89264,182.37886,1,0.54199153,52,car,1028,98
300.93237,147.34631,312.87357,162.62352,1,0.5147986,53,car,1028,95
286.56976,164.26392,302.4042,186.19063,1,0.486028,51,car,1028,107
405.40887,229.0856,472.7559,294.699,1,0.65343016,49,car,1029,120
257.3793,160.8892,272.82556,182.55844,1,0.6301881,54,car,1029,112
248.2407,185.80887,269.55093,218.39586,1,0.6199797,50,car,1029,118
323.19778,181.8726,346.92093,215.23354,1,0.5838043,44,car,1029,90
311.3091,157.94409,328.89432,182.3796,1,0.5417074,52,car,1029,98
300.9313,147.34496,312.8729,162.6226,1,0.51462996,53,car,1029,95
286.57016,164.26634,302.40363,186.19046,1,0.48614693,51,car,1029,107
324.51843,184.81534,350.48578,216.50563,1,0.6672184,44,car,1030,90
409.73746,235.58794,482.9422,301.73987,1,0.62138844,49,car,1030,120
